,loss,anomaly_loss,misuse_loss,anomaly_binary_accuracy,anomaly_auc,anomaly_precision,anomaly_recall,misuse_accIgnoreBenign,val_loss,val_anomaly_loss,val_misuse_loss,val_anomaly_binary_accuracy,val_anomaly_auc,val_anomaly_precision,val_anomaly_recall,val_misuse_accIgnoreBenign
29,0.2131006419658661,0.02988804318010807,0.18321257829666138,0.9918487668037415,0.9978032112121582,0.99745112657547,0.9373253583908081,0.9185628890991211,0.7318971753120422,0.03891647234559059,0.6929806470870972,0.9881988167762756,0.9963961243629456,0.9977505803108215,0.9461957812309265,0.9042426943778992
30,0.20633915066719055,0.02815771847963333,0.17818143963813782,0.9921488165855408,0.997947633266449,0.9966158866882324,0.9405189752578735,0.9205588698387146,0.7346394658088684,0.03721366822719574,0.697425901889801,0.9886488914489746,0.9965161085128784,0.9980040192604065,0.948091983795166,0.9170419573783875
31,0.20230814814567566,0.027207661420106888,0.17510047554969788,0.9926488995552063,0.9980952739715576,0.9957947731018066,0.9453094005584717,0.9185628890991211,0.7224591374397278,0.0350397564470768,0.6874193549156189,0.9897989630699158,0.9967585802078247,0.9960464835166931,0.9554396867752075,0.925574779510498
32,0.1997665911912918,0.025274911895394325,0.17449167370796204,0.9928989410400391,0.9981071949005127,0.996637225151062,0.9465069770812988,0.9165668487548828,0.7485989928245544,0.03424255549907684,0.7143564224243164,0.9910991191864014,0.9969311356544495,0.9968035221099854,0.9608911871910095,0.8411945700645447
33,0.19846703112125397,0.0241248682141304,0.17434217035770416,0.9936990737915039,0.9984244704246521,0.9966596961021423,0.9528942108154297,0.9209581017494202,0.6666383743286133,0.03299068659543991,0.6336477994918823,0.9901990294456482,0.9969350695610046,0.9955654144287109,0.9578099250793457,0.9386110305786133
34,0.20192435383796692,0.023171324282884598,0.17875301837921143,0.9937490820884705,0.9985595941543579,0.9954204559326172,0.9544910192489624,0.9097804427146912,0.6721285581588745,0.03195532411336899,0.6401733160018921,0.9911491274833679,0.9970477223396301,0.9963163137435913,0.9616022706031799,0.9087461233139038
35,0.19168291985988617,0.02216683141887188,0.16951610147953033,0.9941491484642029,0.9986336827278137,0.9958471655845642,0.9572854042053223,0.9193612933158875,0.684004545211792,0.03080504573881626,0.6531996130943298,0.9913491606712341,0.9971011877059937,0.9946210384368896,0.9642095565795898,0.925574779510498
36,0.18213985860347748,0.021118607372045517,0.16102124750614166,0.994249165058136,0.9987996816635132,0.9950289726257324,0.958882212638855,0.9221556782722473,0.6928160190582275,0.030213654041290283,0.6626024842262268,0.991499125957489,0.9971974492073059,0.9963226318359375,0.9632614254951477,0.9229675531387329
37,0.18225553631782532,0.020237751305103302,0.16201777756214142,0.9944491386413574,0.9988417625427246,0.9958574771881104,0.9596806168556213,0.9157684445381165,0.68586266040802,0.029070911929011345,0.6567917466163635,0.9918991923332214,0.9973827600479126,0.9943943619728088,0.9670538306236267,0.924152672290802
38,0.17572765052318573,0.019328903406858444,0.15639875829219818,0.9946491718292236,0.9987581372261047,0.9954545497894287,0.9616766571998596,0.9225549101829529,0.6698718667030334,0.029801923781633377,0.6400699019432068,0.9910991191864014,0.9967973232269287,0.9970479607582092,0.9606541991233826,0.9227305054664612
39,0.17590291798114777,0.018200574442744255,0.15770235657691956,0.9950992465019226,0.9990781545639038,0.9962886571884155,0.9644710421562195,0.9261476993560791,0.6728771924972534,0.028125405311584473,0.6447518467903137,0.9916491508483887,0.9973599910736084,0.9960822463035583,0.9642095565795898,0.9272339344024658
40,0.17045952379703522,0.017558960244059563,0.1529005616903305,0.9951492547988892,0.9991035461425781,0.9962902069091797,0.964870274066925,0.9241517186164856,0.6494860053062439,0.027286747470498085,0.6221993565559387,0.9916991591453552,0.9970178604125977,0.9955979585647583,0.9649205803871155,0.9281820058822632
41,0.16890467703342438,0.016637809574604034,0.15226687490940094,0.9954493045806885,0.99921715259552,0.9967077970504761,0.9668662548065186,0.9221556782722473,0.6669286489486694,0.026594622060656548,0.6403339505195618,0.9921492338180542,0.9972454905509949,0.9953658580780029,0.9672908186912537,0.9355297684669495
42,0.16261452436447144,0.01600923389196396,0.14660529792308807,0.995499312877655,0.9992517232894897,0.9971181750297546,0.9668662548065186,0.9225549101829529,0.6820061802864075,0.025454921647906303,0.65655118227005,0.9924992322921753,0.9972023963928223,0.9951326251029968,0.9691870212554932,0.9130125641822815
43,0.1653972864151001,0.015186579897999763,0.15021070837974548,0.9956993460655212,0.9993270635604858,0.9967145919799805,0.9688622951507568,0.92375248670578,0.6750755906105042,0.025402501225471497,0.6496730446815491,0.9921492338180542,0.9971544742584229,0.9956076145172119,0.9670538306236267,0.9179900288581848
